ldong_code,univ_code,time
1144010600,P002,50
1144010600,U001,63
1144010600,U002,57
1144010600,U003,44
1144010600,U005,44
1144010600,U004,74
1144010600,U006,72
1144010600,U007,63
1144010600,U010,63
1144010600,U009,72
1144010600,U008,80
1144010600,U012,71
1144010600,U011,81
1144010600,U013,67
1144010600,U014,75
1144010600,U015,88
1144010600,U016,59
1144010600,U019,83
1144010600,U018,75
1144010600,U020,60
1144010600,U021,80
1144010600,U017,46
1144010600,U022,51
1144010600,U023,75
1144010600,U024,84
1144010600,U025,71
1144010600,U027,67
1144010600,U026,75
1144010600,U030,68
1144010600,U029,72
1144010600,U028,67
1144010600,U031,45
1144010600,U033,58
1144010600,U035,57
1144010600,U032,58
1144010600,U034,82
1144010600,U036,75
1144010600,U037,54
1144010600,U039,55
1144010600,U038,64
1144010600,U040,71
1144010600,U041,89
1144010600,U043,78
1144010600,U042,70
1144010600,U044,62
1144010600,U045,79
1144010600,V001,71
1144010600,U046,61
1144010600,V002,54
1144010700,B001,49
1144010700,C001,52
1144010700,C003,52
1144010700,C002,60
1144010600,U047,38
1144010700,C004,67
1144010700,C005,57
1144010700,C006,68
1144010700,C007,58
1144010700,C008,76
1144010700,C009,57
1144010700,P001,57
1144010700,E001,51
1144010700,P002,43
1144010700,M001,67
1144010700,U001,55
1144010700,U002,50
1144010700,U003,37
1144010700,U004,67
1144010700,U005,37
1144010700,U006,64
1144010700,U007,55
1144010700,U009,65
1144010700,U008,73
1144010700,U010,56
1144010700,U011,74
1144010700,U012,56
1144010700,U013,60
1144010700,U014,57
1144010700,U015,80
1144010700,U016,52
1144010700,U020,53
1144010700,U018,68
1144010700,U019,76
1144010700,U021,72
1144010700,U022,43
1144010700,U017,33
1144010700,U024,77
1144010700,U025,64
1144010700,U023,68
1144010700,U026,68
1144010700,U027,59
1144010700,U030,60
1144010700,U029,64
1144010700,U028,59
1144010700,U035,43
1144010700,U034,75
1144010700,U033,50
1144010700,U032,50
1144010700,U031,38
1144010700,U036,68
1144010700,U039,45
1144010700,U038,57
1144010700,U037,47
1144010700,U040,64
1144010700,U041,82
1144010700,U042,63
1144010700,U043,71
1144010700,U044,55
1144010700,U045,72
1144010700,U047,39
1144010700,U046,54
1144010700,V001,64
1144010700,V002,47
1144010800,B001,50
1144010800,C003,49
1144010800,C002,47
1144010800,C001,60
1144010800,C005,54
1144010800,C004,64
1144010800,C007,48
1144010800,C008,73
1144010800,C006,73
1144010800,C009,62
1144010800,E001,59
1144010800,M001,64
1144010800,P002,41
1144010800,P001,69
1144010800,U001,56
1144010800,U002,58
1144010800,U004,69
1144010800,U003,38
1144010800,U005,38
1144010800,U007,53
1144010800,U006,62
1144010800,U009,71
1144010800,U010,67
1144010800,U008,67
1144010800,U012,51
1144010800,U011,72
1144010800,U017,15
1144010800,U014,44
1144010800,U015,78
1144010800,U013,58
1144010800,U016,53
1144010800,U018,66
1144010800,U021,70
1144010800,U020,46
1144010800,U019,74
1144010800,U022,51
1144010800,U024,74
1144010800,U025,70
1144010800,U023,68
1144010800,U026,62
1144010800,U027,66
1144010800,U028,60
1144010800,U030,60
1144010800,U029,65
1144010800,U031,36
1144010800,U032,56
1144010800,U033,46
1144010800,U036,68
1144010800,U034,78
1144010800,U037,55
1144010800,U038,54
1144010800,U035,34
1144010800,U040,62
1144010800,U041,71
1144010800,U042,61
1144010800,U043,71
1144010800,U039,34
1144010800,U044,54
1144010800,U045,70
1144010800,U046,55
1144010800,U047,32
1144010800,V001,54
1144010800,V002,38
1144010900,C001,57
1144010900,B001,58
1144010900,C002,51
1144010900,C003,52
1144010900,C004,69
1144010900,C005,58
1144010900,C007,59
1144010900,C006,78
1144010900,C008,78
1144010900,C009,60
1144010900,E001,66
1144010900,M001,69
1144010900,P001,73
1144010900,P002,46
1144010900,U001,61
1144010900,U002,57
1144010900,U003,44
1144010900,U004,67
1144010900,U005,45
1144010900,U006,67
1144010900,U007,58
1144010900,U009,76
1144010900,U010,71
1144010900,U008,72
1144010900,U012,56
1144010900,U011,77
1144010900,U017,15
1144010900,U013,63
1144010900,U014,48
1144010900,U015,83
1144010900,U016,62
1144010900,U020,51
1144010900,U021,75
1144010900,U018,71
1144010900,U019,79
1144010900,U022,56
1144010900,U023,73
1144010900,U024,79
1144010900,U025,69
1144010900,U026,77
1144010900,U027,72
1144010900,U031,38
1144010900,U030,67
1144010900,U029,70
1144010900,U028,65
1144010900,U032,61
1144010900,U033,49
1144010900,U036,75
1144010900,U034,77
1144010900,U037,60
1144010900,U038,59
1144010900,U035,37
1144010900,U040,67
1144010900,U041,76
1144010900,U042,66
1144010900,U043,78
1144010900,U039,37
1144010900,U044,59
1144010900,U045,75
1144010900,U046,53
1144010900,U047,37
1144010900,V002,47
1144010900,V001,59
1144011000,B001,43
1144011000,C002,47
1144011000,C001,53
1144011000,C003,44
1144011000,C005,48
1144011000,C004,61
1144011000,C007,50
1144011000,C006,68
1144011000,C008,71
1144011000,C009,54
1144011000,E001,58
1144011000,M001,65
1144011000,P001,64
1144011000,P002,58
1144011000,U001,50
1144011000,U002,60
1144011000,U003,40
1144011000,U005,40
1144011000,U004,61
1144011000,U006,59
1144011000,U007,54
1144011000,U008,68
1144011000,U010,61
1144011000,U012,51
1144011000,U009,66
1144011000,U011,70
1144011000,U013,59
1144011000,U017,15
1144011000,U014,44
1144011000,U016,52
1144011000,U015,79
1144011000,U018,63
1144011000,U020,47
1144011000,U021,66
1144011000,U022,45
1144011000,U019,75
1144011000,U024,75
1144011000,U023,65
1144011000,U025,59
1144011000,U026,59
1144011000,U027,55
1144011000,U029,59
1144011000,U028,54
1144011000,U030,56
1144011000,U031,46
1144011000,U032,59
1144011000,U036,65
1144011000,U034,70
1144011000,U037,57
1144011000,U038,61
1144011000,U039,39
1144011000,U033,40
1144011000,U040,63
1144011000,U035,34
1144011000,U041,69
1144011000,U042,57
1144011000,U044,49
1144011000,U045,66
1144011000,U046,48
1144011000,V001,53
1144011100,B001,56
1144011000,U043,68
1144011100,C001,59
1144011000,V002,40
1144011100,C003,62
1144011000,U047,29
1144011100,C002,51
1144011100,C004,70
1144011100,C005,58
1144011100,C007,62
1144011100,C006,79
1144011100,C008,77
1144011100,C009,63
1144011100,E001,69
1144011100,M001,70
1144011100,P002,46
1144011100,P001,73
1144011100,U001,62
1144011100,U002,60
1144011100,U003,43
1144011100,U004,70
1144011100,U005,44
1144011100,U006,68
1144011100,U007,59
1144011100,U009,76
1144011100,U008,73
1144011100,U010,71
1144011100,U012,57
1144011100,U011,77
1144011100,U014,48
1144011100,U017,30
1144011100,U013,64
1144011100,U015,84
1144011100,U016,62
1144011100,U018,72
1144011100,U021,72
1144011100,U020,48
1144011100,U019,79
1144011100,U022,57
1144011100,U023,74
1144011100,U024,79
1144011100,U025,71
1144011100,U026,75
1144011100,U027,72
1144011100,U030,66
1144011100,U029,71
1144011100,U028,65
1144011100,U031,42
1144011100,U032,62
1144011100,U033,46
1144011100,U035,43
1144011100,U036,74
1144011100,U037,61
1144011100,U034,79
1144011100,U038,59
1144011100,U039,42
1144011100,U040,67
1144011100,U042,66
1144011100,U041,77
1144011100,U043,77
1144011100,U044,60
1144011100,U045,76
1144011100,U047,34
1144011100,U046,57
1144011100,V001,60
1144011100,V002,51
1144011200,B001,62
1144011200,C001,58
1144011200,C003,57
1144011200,C002,54
1144011200,C004,74
1144011200,C005,65
1144011200,C007,58
1144011200,C006,82
1144011200,C008,82
1144011200,C009,62
1144011200,E001,68
1144011200,P001,64
1144011200,M001,74
1144011200,P002,50
1144011200,U001,66
1144011200,U002,55
1144011200,U003,44
1144011200,U004,74
1144011200,U005,44
1144011200,U007,62
1144011200,U006,72
1144011200,U009,83
1144011200,U010,64
1144011200,U008,76
1144011200,U012,61
1144011200,U011,81
1144011200,U014,54
1144011200,U013,67
1144011200,U015,87
1144011200,U016,59
1144011200,U017,37
1144011200,U018,76
1144011200,U019,83
1144011200,U021,75
1144011200,U020,52
1144011200,U022,61
1144011200,U024,84
1144011200,U023,78
1144011200,U025,71
1144011200,U026,79
1144011200,U027,72
1144011200,U031,45
1144011200,U028,69
1144011200,U030,67
1144011200,U029,75
1144011200,U032,65
1144011200,U035,50
1144011200,U033,52
1144011200,U036,75
1144011200,U034,87
1144011200,U037,65
1144011200,U039,54
1144011200,U038,63
1144011200,U040,71
1144011200,U041,81
1144011200,U042,70
1144011200,U043,78
1144011200,U044,64
1144011200,U045,79
1144011200,U047,31
1144011200,U046,63
1144011200,V001,63
1144011200,V002,48
1144011300,B001,50
1144011300,C002,45
1144011300,C001,54
1144011300,C003,53
1144011300,C005,57
1144011300,C004,65
1144011300,C007,49
1144011300,C006,74
1144011300,C008,74
1144011300,E001,59
1144011300,C009,62
1144011300,P002,41
1144011300,M001,65
1144011300,P001,62
1144011300,U001,57
1144011300,U002,47
1144011300,U003,38
1144011300,U005,38
1144011300,U004,70
1144011300,U006,63
1144011300,U007,53
1144011300,U008,68
1144011300,U009,75
1144011300,U010,58
1144011300,U012,52
1144011300,U011,72
1144011300,U014,47
1144011300,U013,58
1144011300,U015,79
1144011300,U017,31
1144011300,U016,54
1144011300,U018,67
1144011300,U021,66
1144011300,U019,74
1144011300,U020,43
1144011300,U022,52
1144011300,U023,69
1144011300,U024,75
1144011300,U025,67
1144011300,U026,71
1144011300,U027,67
1144011300,U030,61
1144011300,U029,66
1144011300,U028,60
1144011300,U031,36
1144011300,U032,57
1144011300,U033,46
1144011300,U035,43
1144011300,U036,69
1144011300,U034,79
1144011300,U037,56
1144011300,U038,54
1144011300,U039,44
1144011300,U040,62
1144011300,U042,61
1144011300,U041,72
1144011300,U043,72
1144011300,U047,29
1144011300,U044,55
1144011300,U045,70
1144011300,U046,56
1144011300,V001,54
1144011300,V002,39
1144011400,B001,53
1144011400,C001,51
1144011400,C002,48
1144011400,C003,52
1144011400,C005,55
1144011400,C004,67
1144011400,C007,51
1144011400,C006,76
1144011400,C008,76
1144011400,C009,67
1144011400,E001,61
1144011400,M001,67
1144011400,P001,65
1144011400,P002,43
1144011400,U001,59
1144011400,U002,49
1144011400,U003,40
1144011400,U005,40
1144011400,U004,74
1144011400,U006,65
1144011400,U007,56
1144011400,U009,73
1144011400,U008,70
1144011400,U010,60
1144011400,U012,54
1144011400,U011,74
1144011400,U014,45
1144011400,U017,33
1144011400,U013,61
1144011400,U015,81
1144011400,U016,59
1144011400,U018,69
1144011400,U021,68
1144011400,U020,45
1144011400,U019,76
1144011400,U022,54
1144011400,U024,77
1144011400,U023,71
1144011400,U025,64
1144011400,U027,69
1144011400,U026,68
1144011400,U029,68
1144011400,U031,39
1144011400,U030,63
1144011400,U028,62
1144011400,U032,67
1144011400,U033,45
1144011400,U035,41
1144011400,U036,71
1144011400,U037,59
1144011400,U034,82
1144011400,U038,56
1144011400,U039,42
1144011400,U040,65
1144011400,U042,63
1144011400,U041,74
1144011400,U043,74
1144011400,U044,57
1144011400,U047,24
1144011400,U045,72
1144011400,U046,60
1144011400,V001,57
1144011400,V002,41
1144011500,B001,51
1144011500,C001,62
1144011500,C003,54
1144011500,C002,43
1144011500,C005,55
1144011500,C004,66
1144011500,C007,50
1144011500,C006,75
1144011500,C008,75
1144011500,C009,62
1144011500,E001,60
1144011500,M001,66
1144011500,P001,58
1144011500,P002,42
1144011500,U002,48
1144011500,U001,58
1144011500,U003,39
1144011500,U005,39
1144011500,U004,70
1144011500,U007,55
1144011500,U006,64
1144011500,U009,67
1144011500,U010,56
1144011500,U008,69
1144011500,U012,53
1144011500,U011,73
1144011500,U014,44
1144011500,U015,80
1144011500,U017,35
1144011500,U013,60
1144011500,U016,55
1144011500,U020,41
1144011500,U021,64
1144011500,U018,68
1144011500,U019,75
1144011500,U022,53
1144011500,U024,76
1144011500,U025,58
1144011500,U023,70
1144011500,U027,68
1144011500,U026,57
1144011500,U028,61
1144011500,U030,62
1144011500,U029,67
1144011500,U031,37
1144011500,U032,58
1144011500,U033,47
1144011500,U035,43
1144011500,U036,70
1144011500,U037,57
1144011500,U034,79
1144011500,U038,55
1144011500,U039,43
1144011500,U040,64
1144011500,U042,62
1144011500,U041,73
1144011500,U043,73
1144011500,U047,15
1144011500,U044,56
1144011500,U045,71
1144011500,U046,56
1144011500,V001,56
1144011500,V002,40
1144011600,C001,60
1144011600,B001,58
1144011600,C002,53
1144011600,C003,61
1144011600,C005,63
1144011600,C004,73
1144011600,C006,81
1144011600,C007,57
1144011600,C008,81
1144011600,C009,70
1144011600,E001,67
1144011600,M001,73
1144011600,P001,70
1144011600,P002,49
1144011600,U001,65
1144011600,U002,54
1144011600,U003,46
1144011600,U004,77
1144011600,U005,46
1144011600,U006,70
1144011600,U007,61
1144011600,U009,81
1144011600,U010,61
1144011600,U008,75
1144011600,U012,60
1144011600,U011,80
1144011600,U014,54
1144011600,U013,66
1144011600,U015,86
1144011600,U016,61
1144011600,U018,75
1144011600,U020,51
1144011600,U019,82
1144011600,U021,74
1144011600,U017,40
1144011600,U024,83
1144011600,U022,60
1144011600,U025,72
1144011600,U023,76
1144011600,U026,76
1144011600,U027,74
1144011600,U028,68
1144011600,U029,74
1144011600,U030,69
1144011600,U031,44
1144011600,U033,52
1144011600,U035,49
1144011600,U032,75
1144011600,U036,76
1144011600,U034,86
1144011600,U037,67
1144011600,U038,62
1144011600,U039,51
1144011600,U040,70
1144011600,U041,79
1144011600,U042,69
1144011600,U043,79
1144011600,U044,62
1144011600,U047,15
1144011600,U045,78
1144011600,U046,64
1144011600,V001,62
1144011600,V002,46
1144011700,B001,57
1144011700,C001,59
1144011700,C003,60
1144011700,C002,52
1144011700,C005,62
1144011700,C004,72
1144011700,C007,55
1144011700,C006,80
1144011700,C008,80
1144011700,C009,69
1144011700,E001,66
1144011700,P001,69
1144011700,M001,72
1144011700,P002,48
1144011700,U001,63
1144011700,U002,53
1144011700,U003,45
1144011700,U005,45
1144011700,U004,76
1144011700,U006,69
1144011700,U007,60
1144011700,U009,80
1144011700,U010,65
1144011700,U008,74
1144011700,U012,59
1144011700,U011,79
1144011700,U014,52
1144011700,U013,65
1144011700,U015,85
1144011700,U016,66
1144011700,U018,74
1144011700,U020,50
1144011700,U017,37
1144011700,U019,81
1144011700,U021,73
1144011700,U024,82
1144011700,U023,75
1144011700,U022,59
1144011700,U025,71
1144011700,U026,75
1144011700,U027,73
1144011700,U028,67
1144011700,U030,68
1144011700,U029,73
1144011700,U031,43
1144011700,U033,51
1144011700,U032,74
1144011700,U035,48
1144011700,U034,85
1144011700,U036,75
1144011700,U038,61
1144011700,U037,66
1144011700,U039,55
1144011700,U040,69
1144011700,U041,78
1144011700,U042,68
1144011700,U043,78
1144011700,U047,30
1144011700,U044,61
1144011700,U045,77
1144011700,U046,62
1144011700,V001,61
1144011700,V002,45
1144011800,B001,64
1144011800,C001,67
1144011800,C002,59
1144011800,C003,66
1144011800,C005,69
1144011800,C004,78
1144011800,C006,87
1144011800,C007,62
1144011800,C008,87
1144011800,E001,73
1144011800,C009,76
1144011800,M001,78
1144011800,P001,76
1144011800,P002,55
1144011800,U002,60
1144011800,U001,70
1144011800,U003,51
1144011800,U005,52
1144011800,U004,83
1144011800,U007,67
1144011800,U006,76
1144011800,U009,87
1144011800,U010,71
1144011800,U008,81
1144011800,U012,65
1144011800,U011,86
1144011800,U015,92
1144011800,U014,59
1144011800,U013,72
1144011800,U016,67
1144011800,U017,59
1144011800,U018,80
1144011800,U020,56
1144011800,U019,88
1144011800,U021,80
1144011800,U024,88
1144011800,U022,65
1144011800,U023,82
1144011800,U025,79
1144011800,U026,83
1144011800,U027,80
1144011800,U028,74
1144011800,U029,79
1144011800,U031,50
1144011800,U030,74
1144011800,U032,78
1144011800,U033,58
1144011800,U035,55
1144011800,U036,82
1144011800,U034,92
1144011800,U038,68
1144011800,U037,69
1144011800,U039,56
1144011800,U040,76
1144011800,U041,85
1144011800,U043,85
1144011800,U042,74
1144011800,U044,68
1144011800,U045,84
1144011800,U046,69
1144011800,V001,68
1144011800,V002,52
1144012000,B001,58
1144012000,C001,54
1144012000,C002,44
1144012000,C003,52
1144012000,C004,84
1144012000,C005,48
1144012000,C007,57
1144012000,C006,76
1144012000,C008,78
1144012000,C009,62
1144012000,E001,69
1144012000,P001,52
1144012000,P002,49
1144012000,U001,57
1144012000,M001,73
1144012000,U002,57
1144012000,U003,44
1144012000,U004,69
1144012000,U005,45
1144012000,U006,67
1144012000,U007,61
1144012000,U008,75
1144012000,U010,50
1144012000,U012,59
1144012000,U011,78
1144012000,U013,66
1144012000,U009,65
1144012000,U014,38
1144012000,U017,34
1144012000,U015,87
1144012000,U016,63
1144012000,U018,70
1144012000,U019,83
1144012000,U020,45
1144012000,U021,68
1144012000,U022,53
1144012000,U023,73
1144012000,U024,83
1144012000,U025,67
1144012000,U026,61
1144012000,U027,72
1144012000,U030,64
1144012000,U028,61
1144012000,U029,66
1144012000,U031,45
1144012000,U032,61
1144012000,U033,45
1144012000,U035,43
1144012000,U036,73
1144012000,U034,78
1144012000,U037,59
1144012000,U038,63
1144012000,U039,44
1144012000,U040,92
1144012000,U042,65
1144012000,U041,76
1144012000,U043,73
1144012000,U044,70
1144012000,U047,23
1144012000,U045,74
1144012000,U046,55
1144012000,V001,61
1144012100,B001,45
1144012000,V002,47
1144012100,C001,50
1144012100,C003,47
1144012100,C002,40
1144012100,C005,47
1144012100,C004,63
1144012100,C007,52
1144012100,C006,70
1144012100,C008,73
1144012100,C009,56
1144012100,E001,63
1144012100,P001,56
1144012100,M001,67
1144012100,P002,48
1144012100,U001,52
1144012100,U002,52
1144012100,U003,43
1144012100,U005,44
1144012100,U006,61
1144012100,U004,63
1144012100,U007,56
1144012100,U008,70
1144012100,U010,54
1144012100,U009,64
1144012100,U012,53
1144012100,U011,72
1144012100,U017,33
1144012100,U014,37
1144012100,U013,61
1144012100,U016,51
1144012100,U015,81
1144012100,U021,62
1144012100,U018,64
1144012100,U020,43
1144012100,U019,76
1144012100,U022,47
1144012100,U023,67
1144012100,U024,77
1144012100,U025,56
1144012100,U026,55
1144012100,U027,57
1144012100,U030,58
1144012100,U029,61
1144012100,U028,56
1144012100,U031,41
1144012100,U032,56
1144012100,U035,39
1144012100,U036,67
1144012100,U037,53
1144012100,U034,72
1144012100,U038,57
1144012100,U039,37
1144012100,U040,65
1144012100,U042,59
1144012100,U041,71
1144012100,U043,68
1144012100,U033,44
1144012100,U047,35
1144012100,U044,51
1144012100,U045,68
1144012100,U046,50
1144012100,V001,55
1144012100,V002,42
1144012200,B001,54
1144012200,C001,57
1144012200,C003,62
1144012200,C002,47
1144012200,C005,57
1144012200,C004,72
1144012200,C007,56
1144012200,C006,81
1144012200,C008,81
1144012200,C009,65
1144012200,E001,68
1144012200,P002,48
1144012200,P001,55
1144012200,M001,72
1144012200,U001,61
1144012200,U002,53
1144012200,U003,54
1144012200,U004,72
1144012200,U005,54
1144012200,U007,60
1144012200,U010,53
1144012200,U006,70
1144012200,U009,75
1144012200,U008,74
1144012200,U012,59
1144012200,U014,47
1144012200,U011,79
1144012200,U013,65
1144012200,U015,86
1144012200,U016,60
1144012200,U017,43
1144012200,U018,74
1144012200,U019,81
1144012200,U020,43
1144012200,U021,67
1144012200,U022,56
1144012200,U024,82
1144012200,U023,76
1144012200,U025,60
1144012200,U026,59
1144012200,U027,66
1144012200,U028,67
1144012200,U030,67
1144012200,U029,70
1144012200,U031,43
1144012200,U032,60
1144012200,U033,54
1144012200,U035,46
1144012200,U036,75
1144012200,U037,57
1144012200,U034,81
1144012200,U038,61
1144012200,U039,46
1144012200,U040,69
1144012200,U042,68
1144012200,U043,72
1144012200,U041,79
1144012200,U044,62
1144012200,U045,77
1144012200,U046,59
1144012200,U047,30
1144012200,V001,61
1144012200,V002,46
1144012300,B001,68
1144012300,C003,65
1144012300,C002,50
1144012300,C001,56
1144012300,C004,74
1144012300,C005,59
1144012300,C007,57
1144012300,C008,80
1144012300,C006,82
1144012300,C009,70
1144012300,E001,68
1144012300,P001,66
1144012300,M001,73
1144012300,P002,50
1144012300,U001,65
1144012300,U002,55
1144012300,U003,54
1144012300,U005,54
1144012300,U004,78
1144012300,U006,71
1144012300,U007,62
1144012300,U009,77
1144012300,U008,76
1144012300,U010,64
1144012300,U012,61
1144012300,U011,81
1144012300,U014,48
1144012300,U015,87
1144012300,U013,67
1144012300,U016,74
1144012300,U017,44
1144012300,U018,75
1144012300,U020,41
1144012300,U019,83
1144012300,U021,68
1144012300,U022,61
1144012300,U024,84
1144012300,U023,77
1144012300,U025,65
1144012300,U026,65
1144012300,U027,77
1144012300,U028,69
1144012300,U029,75
1144012300,U031,45
1144012300,U030,72
1144012300,U032,65
1144012300,U033,55
1144012300,U035,49
1144012300,U036,77
1144012300,U037,65
1144012300,U034,87
1144012300,U038,63
1144012300,U039,58
1144012300,U040,71
1144012300,U041,80
1144012300,U043,80
1144012300,U044,63
1144012300,U042,70
1144012300,U045,79
1144012300,U046,64
1144012300,U047,39
1144012300,V001,63
1144012300,V002,47
1144012400,B001,57
1144012400,C002,41
1144012400,C001,58
1144012400,C003,49
1144012400,C004,75
1144012400,C005,48
1144012400,C007,60
1144012400,C006,79
1144012400,C009,65
1144012400,C008,81
1144012400,E001,72
1144012400,M001,77
1144012400,P001,65
1144012400,P002,53
1144012400,U001,60
1144012400,U002,72
1144012400,U005,49
1144012400,U003,44
1144012400,U007,65
1144012400,U004,72
1144012400,U006,74
1144012400,U008,78
1144012400,U010,63
1144012400,U012,62
1144012400,U009,66
1144012400,U011,81
1144012400,U013,70
1144012400,U016,53
1144012400,U017,39
1144012400,U015,90
1144012400,U020,53
1144012400,U021,71
1144012400,U014,39
1144012400,U019,86
1144012400,U022,60
1144012400,U023,79
1144012400,U024,87
1144012400,U025,64
1144012400,U027,67
1144012400,U028,64
1144012400,U029,70
1144012400,U018,73
1144012400,U031,47
1144012400,U032,64
1144012400,U030,67
1144012400,U026,64
1144012400,U035,41
1144012400,U034,81
1144012400,U036,76
1144012400,U037,80
1144012400,U038,63
1144012400,U033,46
1144012400,U040,77
1144012400,U041,79
1144012400,U042,68
1144012400,U043,76
1144012400,U044,68
1144012400,U045,77
1144012400,U046,58
1144012400,V001,64
1144012400,V002,50
1144012500,B001,59
1144012400,U039,49
1144012500,C001,60
1144012500,C002,45
1144012500,C003,51
1144012400,U047,43
1144012500,C005,58
1144012500,C007,62
1144012500,C004,78
1144012500,C006,87
1144012500,C008,87
1144012500,C009,71
1144012500,E001,73
1144012500,M001,78
1144012500,P001,52
1144012500,P002,54
1144012500,U001,71
1144012500,U002,60
1144012500,U003,54
1144012500,U004,78
1144012500,U005,56
1144012500,U006,76
1144012500,U007,67
1144012500,U010,50
1144012500,U009,74
1144012500,U008,81
1144012500,U012,65
1144012500,U011,85
1144012500,U014,43
1144012500,U015,92
1144012500,U013,72
1144012500,U016,61
1144012500,U017,48
1144012500,U018,80
1144012500,U020,42
1144012500,U019,87
1144012500,U022,61
1144012500,U021,73
1144012500,U024,88
1144012500,U023,82
1144012500,U025,66
1144012500,U027,69
1144012500,U026,66
1144012500,U028,80
1144012500,U029,90
1144012500,U030,74
1144012500,U031,50
1144012500,U033,48
1144012500,U032,70
1144012500,U035,43
1144012500,U034,87
1144012500,U036,82
1144012500,U037,64
1144012500,U038,67
1144012500,U039,50
1144012500,U040,76
1144012500,U042,74
1144012500,U043,78
1144012500,U041,85
1144012500,U044,68
1144012500,U045,84
1144012500,U046,65
1144012500,U047,41
1144012500,V001,68
1144012500,V002,52
1144012600,B001,62
1144012600,C002,44
1144012600,C001,67
1144012600,C003,54
1144012600,C005,64
1144012600,C004,75
1144012600,C007,69
1144012600,C006,81
1144012600,C008,94
1144012600,C009,70
1144012600,M001,85
1144012600,P001,63
1144012600,E001,70
1144012600,P002,61
1144012600,U001,74
1144012600,U002,67
1144012600,U003,57
1144012600,U004,84
1144012600,U005,59
1144012600,U006,74
1144012600,U007,74
1144012600,U010,61
1144012600,U008,88
1144012600,U009,68
1144012600,U011,92
1144012600,U012,72
1144012600,U013,79
1144012600,U015,99
1144012600,U016,61
1144012600,U017,52
1144012600,U014,38
1144012600,U018,87
1144012600,U020,42
1144012600,U019,94
1144012600,U021,80
1144012600,U022,63
1144012600,U023,79
1144012600,U024,95
1144012600,U025,76
1144012600,U026,76
1144012600,U027,77
1144012600,U028,80
1144012600,U029,86
1144012600,U030,79
1144012600,U031,47
1144012600,U033,50
1144012600,U032,66
1144012600,U035,46
1144012600,U034,93
1144012600,U036,79
1144012600,U037,68
1144012600,U039,53
1144012600,U038,63
1144012600,U040,83
1144012600,U041,92
1144012600,U042,73
1144012600,U043,82
1144012600,U045,90
1144012600,U044,75
1144012600,U047,44
1144012600,U046,70
1144012600,V001,65
1144012700,B001,74
1144012600,V002,59
1144012700,C001,66
1144012700,C003,83
1144012700,C002,60
1144012700,C005,82
1144012700,C004,93
1144012700,C007,81
1144012700,C006,94
1144012700,C008,102
1144012700,C009,85
1144012700,P001,72
1144012700,E001,66
1144012700,M001,97
1144012700,P002,74
1144012700,U001,81
1144012700,U002,65
1144012700,U005,68
1144012700,U004,93
1144012700,U003,68
1144012700,U006,90
1144012700,U007,86
1144012700,U009,95
1144012700,U010,70
1144012700,U008,99
1144012700,U012,82
1144012700,U014,58
1144012700,U011,101
1144012700,U013,91
1144012700,U015,111
1144012700,U016,83
1144012700,U017,63
1144012700,U020,62
1144012700,U018,94
1144012700,U019,105
1144012700,U021,81
1144012700,U022,76
1144012700,U024,108
1144012700,U023,99
1144012700,U025,79
1144012700,U026,87
1144012700,U027,89
1144012700,U028,85
1144012700,U030,82
1144012700,U029,90
1144012700,U031,69
1144012700,U032,78
1144012700,U033,71
1144012700,U035,66
1144012700,U034,102
1144012700,U036,99
1144012700,U037,66
1144012700,U039,66
1144012700,U038,73
1144012700,U040,92
1144012700,U042,89
1144012700,U043,81
1144012700,U041,98
1144012700,U044,80
1144012700,U047,56
1144012700,V001,74
1144012700,U045,97
1144012700,U046,79
1144012700,V002,71
1147010100,C003,74
1147010100,B001,68
1147010100,C002,75
1147010100,C001,36
1147010100,C004,87
1147010100,C005,82
1147010100,C007,73
1147010100,C006,103
1147010100,C008,96
1147010100,C009,85
1147010100,E001,69
1147010100,P001,52
1147010100,M001,89
1147010100,P002,65
1147010100,U001,77
1147010100,U002,78
1147010100,U003,59
1147010100,U004,97
1147010100,U005,59
1147010100,U006,85
1147010100,U007,77
1147010100,U010,57
1147010100,U008,93
1147010100,U009,87
1147010100,U012,82
1147010100,U011,103
1147010100,U013,82
1147010100,U014,78
1147010100,U015,109
1147010100,U016,74
1147010100,U017,63
1147010100,U019,101
1147010100,U018,90
1147010100,U020,71
1147010100,U021,68
1147010100,U022,65
1147010100,U025,45
1147010100,U026,42
1147010100,U024,105
1147010100,U023,91
1147010100,U027,84
1147010100,U030,91
1147010100,U031,65
1147010100,U029,87
1147010100,U028,84
1147010100,U033,84
1147010100,U032,67
1147010100,U035,66
1147010100,U036,90
1147010100,U034,95
1147010100,U039,66
1147010100,U037,63
1147010100,U038,71
1147010100,U040,88
1147010100,U041,117
1147010100,U043,79
1147010100,U042,83
1147010100,U044,80
1147010100,U046,79
1147010100,U045,101
1147010100,U047,60
1147010100,V001,83
1147010100,V002,62
1147010200,B001,67
1147010200,C001,60
1147010200,C002,59
1147010200,C003,67
1147010200,C005,76
1147010200,C004,85
1147010200,C007,74
1147010200,C006,87
1147010200,C008,94
1147010200,C009,78
1147010200,P001,54
1147010200,E001,68
1147010200,M001,85
1147010200,P002,61
1147010200,U001,74
1147010200,U002,57
1147010200,U003,55
1147010200,U005,55
1147010200,U004,85
1147010200,U006,83
1147010200,U007,74
1147010200,U010,52
1147010200,U008,91
1147010200,U009,83
1147010200,U012,75
1147010200,U011,99
