adong_code,univ_code,time
1159068000,B001,61
1159068000,C003,74
1159068000,C002,74
1159068000,C004,80
1159068000,C005,84
1159068000,C007,77
1159068000,C006,76
1159068000,C008,90
1159068000,C009,87
1159068000,E001,51
1159068000,P001,71
1159068000,P002,68
1159068000,M001,89
1159068000,U002,51
1159068000,U004,70
1159068000,U001,74
1159068000,U003,59
1159068000,U005,59
1159068000,U006,78
1159068000,U007,73
1159068000,U010,67
1159068000,U008,87
1159068000,U009,89
1159068000,U012,73
1159068000,U011,91
1159068000,U013,78
1159068000,U015,102
1159068000,U014,71
1159068000,U016,76
1159068000,U017,65
1159068000,U020,69
1159068000,U019,90
1159068000,U021,46
1159068000,U018,86
1159068000,U022,64
1159068000,U024,98
1159068000,U023,84
1159068000,U025,65
1159068000,U026,55
1159068000,U027,77
1159068000,U030,64
1159068000,U029,87
1159068000,U028,78
1159068000,U031,60
1159068000,U032,40
1159068000,U033,71
1159068000,U035,67
1159068000,U034,77
1159068000,U036,85
1159068000,U037,47
1159068000,U038,51
1159068000,U039,67
1159068000,U040,82
1159068000,U041,90
1159068000,U042,76
1159068000,U043,74
1159068000,U044,73
1159068000,U045,89
1159068000,U047,62
1159068000,U046,80
1159068000,V001,57
1162052500,B001,64
1159068000,V002,66
1162052500,C001,70
1162052500,C002,74
1162052500,C003,87
1162052500,C005,87
1162052500,C006,81
1162052500,C004,83
1162052500,C007,76
1162052500,C008,92
1162052500,E001,54
1162052500,P001,87
1162052500,C009,89
1162052500,P002,65
1162052500,M001,94
1162052500,U002,56
1162052500,U001,80
1162052500,U003,62
1162052500,U004,75
1162052500,U005,62
1162052500,U006,81
1162052500,U007,82
1162052500,U010,84
1162052500,U008,89
1162052500,U009,100
1162052500,U012,82
1162052500,U011,94
1162052500,U014,71
1162052500,U013,87
1162052500,U015,106
1162052500,U016,87
1162052500,U017,65
1162052500,U019,94
1162052500,U021,51
1162052500,U020,71
1162052500,U018,93
1162052500,U022,66
1162052500,U023,87
1162052500,U024,103
1162052500,U025,69
1162052500,U026,59
1162052500,U027,80
1162052500,U030,69
1162052500,U031,67
1162052500,U029,89
1162052500,U028,80
1162052500,U033,71
1162052500,U032,45
1162052500,U034,79
1162052500,U035,68
1162052500,U036,82
1162052500,U038,54
1162052500,U037,53
1162052500,U039,69
1162052500,U040,84
1162052500,U041,94
1162052500,U042,79
1162052500,U043,73
1162052500,U044,76
1162052500,U047,60
1162052500,U046,80
1162052500,U045,92
1162052500,V001,61
1162052500,V002,70
1162054500,B001,68
1162054500,C001,72
1162054500,C003,78
1162054500,C002,89
1162054500,C005,79
1162054500,C007,66
1162054500,C004,81
1162054500,C006,70
1162054500,C008,90
1162054500,E001,50
1162054500,C009,84
1162054500,P002,56
1162054500,P001,81
1162054500,M001,84
1162054500,U002,45
1162054500,U001,74
1162054500,U003,61
1162054500,U004,65
1162054500,U005,66
1162054500,U006,80
1162054500,U007,73
1162054500,U009,90
1162054500,U008,91
1162054500,U010,73
1162054500,U012,72
1162054500,U011,91
1162054500,U013,78
1162054500,U015,95
1162054500,U014,87
1162054500,U016,78
1162054500,U017,66
1162054500,U021,43
1162054500,U019,83
1162054500,U020,78
1162054500,U018,87
1162054500,U022,70
1162054500,U024,91
1162054500,U026,64
1162054500,U023,85
1162054500,U025,74
1162054500,U027,89
1162054500,U032,28
1162054500,U030,58
1162054500,U031,58
1162054500,U028,78
1162054500,U029,84
1162054500,U033,77
1162054500,U035,72
1162054500,U038,31
1162054500,U036,74
1162054500,U034,76
1162054500,U039,72
1162054500,U040,82
1162054500,U041,83
1162054500,U037,32
1162054500,U042,80
1162054500,U043,75
1162054500,U044,74
1162054500,U045,90
1162054500,U046,77
1162054500,U047,64
1162054500,V001,50
1162054500,V002,55
1162056500,B001,72
1162056500,C001,63
1162056500,C002,79
1162056500,C003,82
1162056500,C006,69
1162056500,C004,89
1162056500,C005,83
1162056500,C007,70
1162056500,C008,89
1162056500,E001,50
1162056500,C009,74
1162056500,M001,88
1162056500,P001,77
1162056500,P002,60
1162056500,U002,44
1162056500,U001,78
1162056500,U003,65
1162056500,U004,64
1162056500,U005,70
1162056500,U006,84
1162056500,U007,77
1162056500,U009,94
1162056500,U008,95
1162056500,U010,77
1162056500,U011,95
1162056500,U012,76
1162056500,U013,82
1162056500,U014,76
1162056500,U015,94
1162056500,U016,81
1162056500,U017,70
1162056500,U021,43
1162056500,U018,91
1162056500,U020,75
1162056500,U019,82
1162056500,U022,74
1162056500,U024,91
1162056500,U023,86
1162056500,U025,77
1162056500,U026,63
1162056500,U027,93
1162056500,U032,27
1162056500,U029,87
1162056500,U030,57
1162056500,U028,82
1162056500,U031,61
1162056500,U033,81
1162056500,U034,76
1162056500,U035,76
1162056500,U036,73
1162056500,U038,36
1162056500,U039,73
1162056500,U037,36
1162056500,U040,85
1162056500,U041,83
1162056500,U042,85
1162056500,U043,79
1162056500,U045,94
1162056500,U044,78
1162056500,U046,68
1162056500,U047,68
1162056500,V001,49
1162056500,V002,59
1162057500,B001,66
1162057500,C003,80
1162057500,C001,59
1162057500,C002,76
1162057500,C005,86
1162057500,C006,76
1162057500,C004,76
1162057500,C007,65
1162057500,E001,48
1162057500,C008,103
1162057500,P001,74
1162057500,C009,80
1162057500,M001,92
1162057500,P002,63
1162057500,U002,49
1162057500,U001,73
1162057500,U003,68
1162057500,U004,71
1162057500,U005,73
1162057500,U006,72
1162057500,U007,80
1162057500,U009,86
1162057500,U008,100
1162057500,U010,72
1162057500,U012,68
1162057500,U011,93
1162057500,U014,73
1162057500,U013,85
1162057500,U015,98
1162057500,U016,85
1162057500,U017,67
1162057500,U021,40
1162057500,U018,85
1162057500,U020,71
1162057500,U019,89
1162057500,U022,68
1162057500,U024,98
1162057500,U023,79
1162057500,U025,70
1162057500,U026,64
1162057500,U027,83
1162057500,U030,64
1162057500,U028,77
1162057500,U029,82
1162057500,U031,65
1162057500,U033,84
1162057500,U034,72
1162057500,U035,69
1162057500,U032,34
1162057500,U036,80
1162057500,U038,33
1162057500,U037,39
1162057500,U039,69
1162057500,U041,89
1162057500,U040,94
1162057500,U042,90
1162057500,U043,69
1162057500,U044,72
1162057500,U045,89
1162057500,U047,60
1162057500,V001,56
1162057500,U046,74
1162057500,V002,55
1162058500,B001,66
1162058500,C003,79
1162058500,C001,62
1162058500,C002,79
1162058500,C004,73
1162058500,C006,84
1162058500,C005,88
1162058500,C007,64
1162058500,C008,106
1162058500,E001,46
1162058500,P001,77
1162058500,C009,79
1162058500,M001,85
1162058500,P002,65
1162058500,U002,51
1162058500,U001,72
1162058500,U003,84
1162058500,U004,76
1162058500,U005,76
1162058500,U006,80
1162058500,U007,73
1162058500,U010,84
1162058500,U009,85
1162058500,U008,103
1162058500,U011,92
1162058500,U012,67
1162058500,U015,98
1162058500,U014,76
1162058500,U013,78
1162058500,U016,84
1162058500,U021,25
1162058500,U018,85
1162058500,U020,74
1162058500,U019,97
1162058500,U022,67
1162058500,U017,70
1162058500,U024,104
1162058500,U023,77
1162058500,U025,69
1162058500,U027,84
1162058500,U026,68
1162058500,U029,81
1162058500,U030,70
1162058500,U028,76
1162058500,U032,44
1162058500,U031,59
1162058500,U034,72
1162058500,U035,73
1162058500,U033,76
1162058500,U036,80
1162058500,U037,56
1162058500,U038,36
1162058500,U039,72
1162058500,U040,93
1162058500,U043,69
1162058500,U041,85
1162058500,U042,93
1162058500,U044,72
1162058500,U045,89
1162058500,U046,73
1162058500,U047,64
1162058500,V001,55
1162058500,V002,54
1162059500,B001,70
1162059500,C001,60
1162059500,C002,76
1162059500,C003,84
1162059500,C005,86
1162059500,C007,68
1162059500,C006,79
1162059500,C004,77
1162059500,C008,102
1162059500,E001,57
1162059500,C009,84
1162059500,P001,74
1162059500,M001,100
1162059500,P002,68
1162059500,U002,57
1162059500,U001,76
1162059500,U003,76
1162059500,U004,73
1162059500,U005,73
1162059500,U007,89
1162059500,U006,91
1162059500,U010,73
1162059500,U008,99
1162059500,U009,89
1162059500,U012,72
1162059500,U011,97
1162059500,U013,94
1162059500,U014,74
1162059500,U015,102
1162059500,U016,89
1162059500,U017,67
1162059500,U020,72
1162059500,U021,40
1162059500,U019,92
1162059500,U018,89
1162059500,U022,72
1162059500,U024,100
1162059500,U023,99
1162059500,U025,71
1162059500,U026,65
1162059500,U027,87
1162059500,U030,67
1162059500,U028,80
1162059500,U029,85
1162059500,U032,37
1162059500,U031,69
1162059500,U033,73
1162059500,U035,70
1162059500,U034,76
1162059500,U036,84
1162059500,U037,41
1162059500,U038,45
1162059500,U039,70
1162059500,U040,93
1162059500,U042,89
1162059500,U041,92
1162059500,U043,73
1162059500,U044,76
1162059500,U046,77
1162059500,V001,59
1162059500,U045,93
1162059500,U047,61
1162059500,V002,58
1162060500,C001,81
1162060500,C003,86
1162060500,B001,72
1162060500,C002,79
1162060500,C004,86
1162060500,C006,82
1162060500,C005,88
1162060500,C007,71
1162060500,C008,95
1162060500,E001,53
1162060500,C009,86
1162060500,P001,77
1162060500,M001,91
1162060500,P002,70
1162060500,U001,79
1162060500,U002,50
1162060500,U004,77
1162060500,U003,71
1162060500,U005,65
1162060500,U007,79
1162060500,U010,74
1162060500,U006,84
1162060500,U008,92
1162060500,U009,104
1162060500,U012,74
1162060500,U011,97
1162060500,U013,84
1162060500,U014,76
1162060500,U015,107
1162060500,U016,91
1162060500,U017,70
1162060500,U020,74
1162060500,U019,95
1162060500,U018,92
1162060500,U021,46
1162060500,U022,74
1162060500,U024,103
1162060500,U025,72
1162060500,U026,68
1162060500,U023,90
1162060500,U027,83
1162060500,U030,70
1162060500,U028,83
1162060500,U031,71
1162060500,U029,88
1162060500,U032,42
1162060500,U033,76
1162060500,U035,73
1162060500,U034,78
1162060500,U036,87
1162060500,U037,42
1162060500,U038,51
1162060500,U039,72
1162060500,U040,87
1162060500,U043,76
1162060500,U041,95
1162060500,U042,82
1162060500,U044,78
1162060500,U045,95
1162060500,U047,63
1162060500,U046,80
1162060500,V001,62
1162061500,B001,65
1162060500,V002,61
1162061500,C001,57
1162061500,C003,83
1162061500,C002,74
1162061500,C004,72
1162061500,C007,63
1162061500,C006,75
1162061500,C005,84
1162061500,C008,101
1162061500,E001,45
1162061500,P001,72
1162061500,C009,78
1162061500,M001,90
1162061500,P002,61
1162061500,U002,42
1162061500,U001,71
1162061500,U004,75
1162061500,U003,66
1162061500,U005,71
1162061500,U006,70
1162061500,U007,78
1162061500,U010,71
1162061500,U008,98
1162061500,U009,84
1162061500,U012,66
1162061500,U011,91
1162061500,U015,97
1162061500,U013,83
1162061500,U014,71
1162061500,U016,83
1162061500,U017,65
1162061500,U020,69
1162061500,U018,84
1162061500,U019,88
1162061500,U021,39
1162061500,U022,66
1162061500,U024,97
1162061500,U023,94
1162061500,U025,68
1162061500,U026,63
1162061500,U027,81
1162061500,U030,63
1162061500,U028,75
1162061500,U029,80
1162061500,U031,63
1162061500,U033,82
1162061500,U034,71
1162061500,U035,78
1162061500,U036,79
1162061500,U038,42
1162061500,U037,37
1162061500,U032,33
1162061500,U039,67
1162061500,U040,86
1162061500,U041,84
1162061500,U042,88
1162061500,U043,68
1162061500,U044,71
1162061500,U045,87
1162061500,V001,54
1162061500,U046,72
1162061500,U047,59
1162061500,V002,53
1162062500,B001,66
1162062500,C003,79
1162062500,C001,62
1162062500,C002,79
1162062500,C004,78
1162062500,C007,64
1162062500,C006,79
1162062500,C005,88
1162062500,C009,79
1162062500,C008,101
1162062500,E001,51
1162062500,P001,77
1162062500,M001,90
1162062500,P002,73
1162062500,U002,51
1162062500,U001,72
1162062500,U003,82
1162062500,U004,76
1162062500,U005,76
1162062500,U006,76
1162062500,U007,78
1162062500,U009,89
1162062500,U010,80
1162062500,U008,103
1162062500,U011,96
1162062500,U012,67
1162062500,U013,83
1162062500,U015,98
1162062500,U014,76
1162062500,U016,84
1162062500,U017,70
1162062500,U018,85
1162062500,U019,93
1162062500,U020,74
1162062500,U021,32
1162062500,U022,67
1162062500,U023,82
1162062500,U025,83
1162062500,U026,68
1162062500,U024,101
1162062500,U027,82
1162062500,U030,67
1162062500,U028,76
1162062500,U032,48
1162062500,U031,59
1162062500,U029,81
1162062500,U036,80
1162062500,U033,76
1162062500,U034,72
1162062500,U035,73
1162062500,U037,53
1162062500,U038,37
1162062500,U039,72
1162062500,U042,93
1162062500,U040,93
1162062500,U041,85
1162062500,U043,69
1162062500,U044,72
1162062500,U047,64
1162062500,U046,73
1162062500,U045,94
1162062500,V001,55
1162063000,B001,70
1162062500,V002,54
1162063000,C003,80
1162063000,C001,77
1162063000,C002,85
1162063000,C005,84
1162063000,C004,77
1162063000,C007,68
1162063000,C006,79
1162063000,C008,100
1162063000,C009,72
1162063000,E001,59
1162063000,P001,82
1162063000,P002,61
1162063000,M001,89
1162063000,U002,61
1162063000,U001,76
1162063000,U004,74
1162063000,U005,79
1162063000,U003,71
1162063000,U006,75
1162063000,U007,77
1162063000,U009,89
1162063000,U010,84
1162063000,U008,96
1162063000,U012,71
1162063000,U011,95
1162063000,U013,82
1162063000,U014,80
1162063000,U015,102
1162063000,U016,88
1162063000,U017,70
1162063000,U021,64
1162063000,U018,89
1162063000,U020,82
1162063000,U019,93
1162063000,U022,71
1162063000,U024,99
1162063000,U023,81
1162063000,U026,83
1162063000,U025,92
1162063000,U027,86
1162063000,U028,80
1162063000,U029,85
1162063000,U030,67
1162063000,U032,53
1162063000,U031,63
1162063000,U033,82
1162063000,U034,80
1162063000,U035,83
1162063000,U036,93
1162063000,U037,58
1162063000,U038,54
1162063000,U039,87
1162063000,U041,93
1162063000,U043,77
1162063000,U040,86
1162063000,U042,86
1162063000,U044,76
1162063000,U047,68
1162063000,V001,59
1162063000,U046,78
1162063000,U045,93
1162063000,V002,58
1162064500,B001,68
1162064500,C001,63
1162064500,C002,73
1162064500,C003,88
1162064500,C004,87
1162064500,C005,91
1162064500,C007,69
1162064500,C006,83
1162064500,C008,97
1162064500,C009,86
1162064500,E001,51
1162064500,P001,94
1162064500,M001,96
1162064500,P002,73
1162064500,U001,77
1162064500,U002,58
1162064500,U003,63
1162064500,U004,78
1162064500,U005,63
1162064500,U006,85
1162064500,U007,90
1162064500,U010,92
1162064500,U008,94
1162064500,U009,107
1162064500,U012,72
1162064500,U011,98
1162064500,U014,71
1162064500,U013,95
1162064500,U015,109
1162064500,U016,94
1162064500,U017,64
1162064500,U021,43
1162064500,U020,68
1162064500,U018,89
1162064500,U019,97
1162064500,U022,71
1162064500,U023,91
1162064500,U024,105
1162064500,U025,65
1162064500,U026,62
1162064500,U027,84
1162064500,U030,71
1162064500,U028,81
1162064500,U029,86
1162064500,U031,75
1162064500,U032,47
1162064500,U033,70
1162064500,U034,77
1162064500,U036,85
1162064500,U035,67
1162064500,U037,49
1162064500,U038,58
1162064500,U039,67
1162064500,U041,97
1162064500,U040,89
1162064500,U042,83
1162064500,U043,81
1162064500,U044,80
1162064500,U046,80
1162064500,U045,96
1162064500,U047,62
1162064500,V001,63
1162064500,V002,59
1162065500,B001,71
1162065500,C001,57
1162065500,C002,73
1162065500,C003,84
1162065500,C004,91
1162065500,C006,88
1162065500,C005,83
1162065500,C007,69
1162065500,C008,101
1162065500,E001,51
1162065500,C009,86
1162065500,P001,71
1162065500,M001,97
1162065500,P002,74
1162065500,U002,49
1162065500,U001,77
1162065500,U004,81
1162065500,U003,70
1162065500,U005,71
1162065500,U006,89
1162065500,U007,86
1162065500,U010,70
1162065500,U008,97
1162065500,U009,90
1162065500,U012,73
1162065500,U011,98
1162065500,U014,71
1162065500,U015,103
1162065500,U013,91
1162065500,U016,88
1162065500,U017,64
1162065500,U021,42
1162065500,U020,69
1162065500,U018,90
1162065500,U019,101
1162065500,U022,73
1162065500,U023,95
1162065500,U024,107
1162065500,U025,67
1162065500,U027,87
1162065500,U026,62
1162065500,U028,81
1162065500,U029,87
1162065500,U030,76
1162065500,U032,49
1162065500,U031,64
1162065500,U033,70
1162065500,U035,67
1162065500,U034,77
1162065500,U036,85
1162065500,U037,59
1162065500,U038,45
1162065500,U039,67
1162065500,U040,93
1162065500,U042,87
1162065500,U041,90
1162065500,U043,74
1162065500,U044,77
1162065500,U045,94
1162065500,U047,58
1162065500,V001,60
1162065500,U046,80
1162065500,V002,59
1162066500,C001,67
1162066500,C003,94
1162066500,B001,75
1162066500,C002,77
1162066500,C004,93
1162066500,C005,86
1162066500,C006,89
1162066500,C007,73
1162066500,C008,102
1162066500,E001,55
1162066500,C009,88
1162066500,P001,98
1162066500,M001,101
1162066500,P002,75
1162066500,U002,64
1162066500,U001,81
1162066500,U003,81
1162066500,U004,83
1162066500,U005,74
1162066500,U007,92
1162066500,U006,91
1162066500,U010,96
1162066500,U008,99
1162066500,U009,110
1162066500,U012,76
1162066500,U011,105
1162066500,U014,74
1162066500,U013,97
1162066500,U015,115
1162066500,U016,97
1162066500,U017,68
1162066500,U021,35
1162066500,U019,102
1162066500,U020,72
1162066500,U018,93
1162066500,U022,76
1162066500,U024,111
1162066500,U023,97
1162066500,U025,69
1162066500,U026,68
1162066500,U027,90
1162066500,U030,77
1162066500,U031,77
1162066500,U028,85
1162066500,U029,90
1162066500,U032,47
1162066500,U033,74
1162066500,U034,81
1162066500,U035,71
1162066500,U036,93
1162066500,U037,57
1162066500,U038,52
1162066500,U039,70
1162066500,U040,94
1162066500,U043,85
1162066500,U042,89
1162066500,U041,103
1162066500,U044,86
1162066500,V001,69
1162066500,U045,103
1162066500,U047,62
1162066500,U046,82
1162066500,V002,63
1162068500,C001,58
1162068500,B001,73
1162068500,C003,82
1162068500,C002,71
1162068500,C005,81
1162068500,C007,72
1162068500,C004,89
1162068500,C006,82
1162068500,C008,98
1162068500,E001,54
1162068500,C009,84
1162068500,P001,69
1162068500,M001,95
1162068500,P002,71
1162068500,U002,52
1162068500,U001,80
1162068500,U004,84
1162068500,U003,68
1162068500,U005,68
1162068500,U007,83
1162068500,U006,87
1162068500,U008,95
1162068500,U010,68
1162068500,U009,92
1162068500,U012,75
1162068500,U014,68
1162068500,U013,88
1162068500,U011,100
1162068500,U015,106
1162068500,U016,86
1162068500,U017,62
1162068500,U018,92
1162068500,U021,49
1162068500,U020,66
1162068500,U019,95
1162068500,U022,75
1162068500,U025,60
1162068500,U023,93
1162068500,U024,105
1162068500,U026,61
1162068500,U027,85
1162068500,U030,70
1162068500,U029,89
1162068500,U031,66
1162068500,U028,84
1162068500,U032,51
1162068500,U033,68
1162068500,U034,80
1162068500,U035,65
1162068500,U036,88
1162068500,U037,60
1162068500,U038,48
1162068500,U039,64
1162068500,U040,90
1162068500,U041,93
1162068500,U042,85
1162068500,U043,77
1162068500,U044,79
1162068500,U046,77
1162068500,U045,96
1162068500,U047,56
1162068500,V001,63
1162068500,V002,62
1162069500,B001,66
1162069500,C001,52
1162069500,C002,68
1162069500,C003,79
1162069500,C004,86
1162069500,C006,78
1162069500,C005,78
1162069500,C007,64
1162069500,C008,96
1162069500,E001,46
1162069500,C009,81
1162069500,M001,92
1162069500,P001,66
1162069500,P002,66
1162069500,U002,44
1162069500,U001,72
1162069500,U004,76
1162069500,U003,65
1162069500,U005,66
1162069500,U006,84
1162069500,U007,81
1162069500,U010,85
1162069500,U008,92
1162069500,U009,85
1162069500,U012,68
1162069500,U011,93
1162069500,U014,66
1162069500,U015,98
1162069500,U013,86
1162069500,U016,88
1162069500,U017,59
1162069500,U021,42
1162069500,U018,85
1162069500,U020,64
1162069500,U019,91
1162069500,U022,68
1162069500,U024,102
1162069500,U023,90
1162069500,U025,60
1162069500,U026,57
1162069500,U027,83
1162069500,U030,66
1162069500,U028,76
1162069500,U029,82
1162069500,U032,47
1162069500,U031,68
1162069500,U033,65
1162069500,U035,62
1162069500,U034,72
1162069500,U037,53
1162069500,U036,80
1162069500,U038,40
1162069500,U039,62
1162069500,U040,88
1162069500,U041,85
1162069500,U042,82
1162069500,U043,69
1162069500,U044,72
1162069500,U045,89
1162069500,U047,53
1162069500,V001,55
1162069500,U046,75
1162069500,V002,54
1162071500,C001,66
1162071500,B001,84
1162071500,C003,93
1162071500,C002,82
1162071500,C004,100
1162071500,C005,92
1162071500,C006,101
1162071500,C007,83
1162071500,C008,110
1162071500,C009,95
1162071500,E001,64
1162071500,P001,81
1162071500,M001,106
1162071500,P002,87
1162071500,U002,62
1162071500,U001,91
1162071500,U003,93
1162071500,U004,94
1162071500,U005,80
1162071500,U006,98
1162071500,U007,95
1162071500,U008,107
1162071500,U009,122
1162071500,U010,87
1162071500,U012,86
1162071500,U011,111
1162071500,U014,80
1162071500,U013,100
1162071500,U015,119
1162071500,U016,109
1162071500,U017,74
1162071500,U021,44
1162071500,U020,78
1162071500,U018,103
1162071500,U019,115
1162071500,U022,86
1162071500,U023,104
1162071500,U024,123
1162071500,U025,66
1162071500,U026,74
1162071500,U027,103
1162071500,U028,95
1162071500,U029,100
1162071500,U030,89
1162071500,U032,60
1162071500,U031,89
1162071500,U035,76
1162071500,U033,79
1162071500,U034,90
1162071500,U036,101
1162071500,U037,69
1162071500,U038,68
1162071500,U039,76
1162071500,U042,96
1162071500,U040,102
1162071500,U041,106
1162071500,U044,91
1162071500,U046,89
1162071500,U045,108
1162071500,U047,67
1162071500,V001,73
1162071500,V002,73
1162072500,B001,73
1162072500,C001,49
1162072500,C003,82
1162072500,C002,71
1162072500,C005,80
1162072500,C004,89
1162072500,C006,92
1162072500,C007,74
1162072500,C009,84
1162072500,C008,98
1162072500,E001,56
1162072500,M001,95
1162072500,P001,69
1162071500,U043,87
1162072500,U002,70
1162072500,U001,79
1162072500,U003,68
1162072500,P002,71
1162072500,U004,86
1162072500,U005,68
1162072500,U006,86
1162072500,U007,83
1162072500,U010,80
1162072500,U008,95
1162072500,U009,92
1162072500,U012,77
1162072500,U011,100
1162072500,U013,88
1162072500,U014,68
1162072500,U015,108
1162072500,U017,62
1162072500,U016,86
1162072500,U018,92
1162072500,U021,52
1162072500,U020,66
1162072500,U022,75
1162072500,U019,102
1162072500,U023,92
1162072500,U024,105
1162072500,U025,50
1162072500,U026,51
1162072500,U027,85
1162072500,U030,79
1162072500,U029,89
1162072500,U028,83
1162072500,U031,69
1162072500,U032,52
1162072500,U034,82
1162072500,U035,65
1162072500,U033,68
1162072500,U036,90
1162072500,U037,63
1162072500,U038,55
1162072500,U039,64
1162072500,U040,90
1162072500,U041,95
1162072500,U042,85
1162072500,U043,78
1162072500,U044,79
1162072500,U045,96
1162072500,U047,56
1162072500,U046,77
1162072500,V001,65
1162072500,V002,64
1162073500,C003,89
1162073500,B001,75
1162073500,C001,68
1162073500,C002,84
1162073500,C005,94
1162073500,C004,82
1162073500,C006,88
1162073500,C008,108
1162073500,C007,73
1162073500,C009,89
1162073500,E001,55
1162073500,M001,101
1162073500,P001,82
1162073500,P002,73
1162073500,U002,53
1162073500,U001,81
1162073500,U004,83
1162073500,U003,78
1162073500,U005,83
1162073500,U006,108
1162073500,U007,90
1162073500,U009,94
1162073500,U010,89
1162073500,U008,117
1162073500,U011,102
1162073500,U012,77
1162073500,U015,113
1162073500,U013,95
1162073500,U014,82
1162073500,U016,95
1162073500,U017,75
1162073500,U021,15
1162073500,U018,94
1162073500,U019,101
1162073500,U020,80
1162073500,U023,105
1162073500,U022,77
1162073500,U024,110
1162073500,U025,83
1162073500,U026,82
1162073500,U027,92
1162073500,U028,85
1162073500,U029,91
1162073500,U030,76
1162073500,U032,46
1162073500,U031,75
1162073500,U034,81
1162073500,U033,94
1162073500,U035,78
1162073500,U036,92
1162073500,U037,50
1162073500,U038,55
1162073500,U039,78
1162073500,U040,103
1162073500,U041,102
1162073500,U043,78
1162073500,U042,107
1162073500,U044,81
1162073500,U046,82
1162073500,V001,68
1162073500,U045,98
1162073500,U047,69
1162073500,V002,63
1162074500,B001,83
1162074500,C001,69
1162074500,C002,85
1162074500,C003,106
1162074500,C004,102
1162074500,C005,95
1162074500,C006,96
1162074500,C007,82
1162074500,C008,112
1162074500,E001,63
1162074500,C009,97
1162074500,M001,113
1162074500,P002,85
1162074500,P001,83
1162074500,U002,61
1162074500,U001,89
1162074500,U003,86
1162074500,U004,91
1162074500,U005,83
1162074500,U006,100
1162074500,U007,102
1162074500,U010,104
1162074500,U009,119
1162074500,U008,109
1162074500,U011,113
1162074500,U012,85
1162074500,U015,122
1162074500,U013,107
1162074500,U014,83
1162074500,U016,106
1162074500,U017,77
1162074500,U021,40
1162074500,U018,101
1162074500,U020,81
1162074500,U022,85
1162074500,U019,110
1162074500,U025,76
1162074500,U024,118
1162074500,U023,106
1162074500,U026,78
1162074500,U027,99
1162074500,U030,84
1162074500,U028,94
1162074500,U029,99
1162074500,U032,54
1162074500,U031,86
1162074500,U033,82
1162074500,U034,89
1162074500,U035,79
1162074500,U036,96
1162074500,U037,59
1162074500,U038,62
1162074500,U039,79
1162074500,U040,104
1162074500,U042,98
1162074500,U043,92
1162074500,U041,110
1162074500,U044,95
1162074500,V001,77
1162074500,U047,70
1162074500,U046,90
1162074500,U045,111
1162074500,V002,71
1162076500,C001,58
1162076500,B001,76
1162076500,C002,75
1162076500,C003,86
1162076500,C004,93
1162076500,C007,74
1162076500,C005,85
1162076500,C006,94
1162076500,C008,102
1162076500,E001,56
1162076500,P001,73
1162076500,C009,89
1162076500,M001,99
1162076500,P002,80
1162076500,U002,53
1162076500,U003,72
1162076500,U001,82
1162076500,U004,86
1162076500,U005,72
1162076500,U007,88
1162076500,U010,80
1162076500,U006,91
1162076500,U008,99
1162076500,U009,95
1162076500,U012,77
1162076500,U013,92
1162076500,U011,102
1162076500,U015,108
1162076500,U014,73
1162076500,U016,102
1162076500,U017,66
1162076500,U020,71
1162076500,U021,53
1162076500,U018,95
1162076500,U019,107
1162076500,U022,77
1162076500,U024,108
1162076500,U023,97
1162076500,U025,58
1162076500,U026,66
1162076500,U027,94
1162076500,U028,86
1162076500,U030,82
1162076500,U029,91
1162076500,U032,52
1162076500,U031,82
1162076500,U033,72
1162076500,U034,82
1162076500,U035,69
1162076500,U037,62
1162076500,U038,60
1162076500,U039,69
1162076500,U040,94
1162076500,U041,95
1162076500,U036,90
1162076500,U042,89
1162076500,U043,79
1162076500,U044,82
1162076500,U047,60
1162076500,U045,99
1162076500,U046,83
1162076500,V001,65
1162076500,V002,64
1162077500,B001,76
1162077500,C003,87
1162077500,C002,75
1162077500,C001,59
1162077500,C005,85
1162077500,C004,93
1162077500,C006,94
1162077500,C007,75
1162077500,C008,103
1162077500,E001,56
1162077500,C009,90
1162077500,P001,74
1162077500,M001,99
1162077500,P002,80
1162077500,U002,54
1162077500,U001,82
1162077500,U003,72
1162077500,U004,86
1162077500,U005,73
1162077500,U007,88
1162077500,U006,91
1162077500,U010,80
1162077500,U009,95
1162077500,U008,100
1162077500,U012,78
1162077500,U011,103
1162077500,U015,108
1162077500,U013,93
1162077500,U014,73
1162077500,U017,67
1162077500,U016,102
1162077500,U021,50
1162077500,U020,71
1162077500,U018,95
1162077500,U019,108
1162077500,U022,78
1162077500,U023,97
1162077500,U025,58
1162077500,U024,109
1162077500,U026,66
1162077500,U027,95
1162077500,U030,82
1162077500,U029,92
1162077500,U032,53
1162077500,U028,87
1162077500,U031,82
1162077500,U035,69
1162077500,U037,62
1162077500,U033,73
1162077500,U036,90
1162077500,U034,82
1162077500,U038,61
1162077500,U039,69
1162077500,U042,90
1162077500,U040,95
1162077500,U041,95
1162077500,U043,79
1162077500,U045,99
1162077500,U046,83
1162077500,U047,60
1162077500,U044,82
1162077500,V001,65
1162077500,V002,64
1165051000,B001,55
1165051000,C002,79
1165051000,C001,72
1165051000,C003,64
1165051000,C005,67
1165051000,C006,62
1165051000,C004,63
1165051000,E001,23
1165051000,C007,59
1165051000,C008,79
1165051000,C009,66
1165051000,P002,60
1165051000,M001,70
