sttn_id,stop_number
9010654,14595
9010655,14596
9010657,14597
9010658,14598
9010659,14600
9010662,22338
9010666,14661
9010670,14662
9010671,22345
9010672,14663
9010674,14667
9010675,14669
9010676,14671
9010677,14672
9010678,14674
9010679,22267
9010680,14676
9010681,14677
9010682,22363
9010683,14678
9010687,22364
9010688,14693
9010689,22380
9010690,14694
9010692,22384
9010694,22283
9010699,22389
9010700,22280
9010703,14712
9010705,22400
9010707,14713
9010708,14714
9010709,22279
9010713,22278
9010715,14715
9010716,22416
9010719,22417
9010720,14718
9010722,22418
9010723,14727
9010725,22305
9010726,22420
9010727,14738
9010728,22421
9010732,22378
9010733,22422
9010735,22423
9010736,14744
9010737,22996
9010738,14745
9010740,14746
9010743,14747
9010745,22431
9010746,22432
9010747,14750
9010748,22433
9010749,14755
9010750,22435
9010751,14756
9010752,14757
9010753,22437
9010754,14758
9010755,14763
9010759,14764
9010761,14765
9010767,22439
9010768,14799
9010770,22440
9010771,14808
9010772,14809
9010773,22443
9010775,14810
9010777,14812
9010778,22445
9010779,23458
9010780,14814
9010783,14832
9010784,14833
9010785,22447
9010786,14834
9010787,14835
9010788,14836
9010789,23368
9010790,14837
9010791,14838
9010792,22450
9010793,14839
9010794,22451
9010795,22452
9010797,14842
9010801,14843
9010803,14844
9010804,14846
9010807,22455
9010809,14848
9010810,22456
9010811,22457
9010812,14851
9010814,23422
9010815,22458
9010816,14852
9010827,22460
9010828,14855
9010830,14856
9010832,22462
9010833,22464
9010836,14858
9010847,22466
9010848,24180
9010849,24181
9010850,24179
9010863,14893
9010867,24658
9010869,22468
9010880,22471
9010881,14862
9010883,14864
9010884,22473
9010885,14865
9010886,22474
9010887,22475
9010889,14867
9010890,22476
9010891,22479
9010892,14870
9010900,14871
9010901,22486
9010902,14873
9010903,14874
9010905,22488
9010906,14876
9010907,22489
9010909,14877
9010911,14879
9010912,22491
9010913,14881
9010914,22493
9010916,14883
9010917,22494
9010919,14884
9010921,14886
9010922,22496
9010923,14887
9010924,22497
9010925,14889
9010926,14890
9010935,22499
9010936,18164
9010937,14895
9010938,14896
9010940,22500
9010941,14897
9010942,14899
9010944,14900
9010946,22501
9010947,22502
9010948,14901
9010949,22503
9010950,14905
9010951,14906
9010952,22505
9010953,14907
9010954,14908
9010955,22507
9010957,22508
9010958,14910
9010960,22510
9010963,22511
9010968,14913
9010970,22513
9010972,22517
9010974,14914
9010975,14915
9010978,14916
9010979,22525
9010980,14917
9010981,14920
9010982,14921
9010984,14922
9010985,14923
9010986,14924
9010988,14925
9010990,22531
9010991,14927
9010992,22532
9010993,14928
9010994,22535
9010995,14930
9010996,22536
9010997,14932
9010998,22537
9010999,14933
9011001,11199
9011002,22538
9011003,22539
9011005,22540
9011006,14936
9011007,14937
9011008,14934
9011009,22541
9011010,22544
9011011,14941
9011012,14942
9011013,14943
9011014,22546
9011015,14944
9011017,22548
9011018,14946
9011019,22549
9011020,14947
9011021,22550
9011022,14948
9011023,22551
9011024,22552
9011025,14950
9011026,14951
9011028,14952
9011029,22554
9011030,14953
9011031,22555
9011032,14954
9011033,22556
9011034,14957
9011035,22557
9011037,14958
9011038,22558
9011039,14959
9011040,14960
9011041,22559
9011042,22560
9011043,14964
9011045,22561
9011046,14965
9011047,14966
9011048,22562
9011049,14968
9011050,22563
9011051,14971
9011052,22565
9011054,22566
9011056,22567
9011058,14976
9011060,22571
9011061,14978
9011063,22574
9011064,14983
9011067,22575
9011068,22576
9011069,22577
9011070,22578
9011074,14987
9011075,22579
9011078,08470
9011079,22879
9011082,22883
9011083,22884
9011084,22885
9011085,22887
9011086,08474
9011087,08469
9011088,22889
9011089,08475
9011090,22892
9011091,08477
9011092,22893
9011093,08478
9011094,22894
9011095,08479
9011096,08480
9011097,22897
9011099,08482
9011100,08483
9011101,08484
9011102,22900
9011103,08485
9011104,22901
9011105,08489
9011106,22904
9011107,22878
9011108,08491
9011109,22906
9011110,08492
9011111,22907
9011112,08493
9011113,08494
9011114,08495
9011115,22913
9011116,22915
9011118,22920
9011119,08499
9011120,22922
9011121,08503
9011122,08504
9011123,22924
9011124,08506
9011125,22925
9011126,08507
9011127,22928
9011128,08508
9011130,22929
9011131,08510
9011132,22930
9011133,08511
9011134,22931
9011135,08468
9011136,08512
9011137,22932
9011138,08513
9011139,22933
9011140,22934
9011141,22938
9011142,08514
9011143,08516
9011144,08517
9011145,08519
9011146,22940
9011148,22942
9011149,08521
9011150,08522
9011151,08523
9011152,22945
9011154,22947
9011155,08526
9011156,08527
9011157,08528
9011158,08529
9011159,22950
9011161,08532
9011162,22956
9011163,08467
9011164,08534
9011165,08537
9011166,22961
9011167,08538
9011168,08539
9011170,22963
9011171,22966
9011172,08540
9011173,22968
9011175,08542
9011176,22970
9011177,08543
9011178,22972
9011179,22973
9011180,22975
9011181,22976
9011183,22979
9011184,22980
9011186,08548
9011187,22982
9011188,22984
9011189,22985
9011190,22986
9011191,22877
9011192,08552
9011194,08554
9011195,22987
9011196,08555
9011198,08557
9011200,22989
9011201,08558
9011202,08559
9011204,22992
9011205,22993
9011206,22994
9011208,08562
9011209,08563
9011210,08564
9011211,08566
9011212,08567
9011213,08569
9011214,08570
9011215,08571
9011216,08572
9011218,08574
9011219,08466
9011221,08576
9011222,08581
9011223,08584
9011224,08585
9011225,08586
9011226,08587
9011228,08589
9011229,08590
9011230,08592
9011232,08596
9011233,08597
9011235,08598
9011237,08997
9011239,08600
9011240,08602
9011242,08657
9011243,08662
9011245,08714
9011246,08716
9011247,08465
9011248,08987
9011249,08988
9011250,08718
9011251,08721
9011252,08989
9011253,08722
9011254,08984
9011255,08983
9011256,08727
9011257,08982
9011258,08728
9011259,08981
9011260,08980
9011261,08731
9011262,08979
9011263,08733
9011264,08977
9011265,08976
9011266,08975
9011267,08973
9011268,08734
9011269,08972
9011270,08744
9011271,08745
9011272,08748
9011274,08749
9011275,22876
9011278,08750
9011280,08751
9011287,08757
9011288,08758
9011291,08759
9011293,08760
9011294,08765
9011295,08766
9011296,08767
9011300,08769
9011302,08770
9011303,08464
9011305,08771
9011307,08772
9011309,08773
9011311,08775
9011314,08780
9011326,08783
9011331,22874
9011332,08786
9011333,08788
9011336,08789
9011337,08790
9011338,08791
9011339,08795
9011340,08796
9011341,08797
9011342,08500
9011343,08798
9011344,08801
9011345,08971
9011346,08807
9011347,08970
9011348,08969
9011349,08808
9011350,08966
9011351,08965
9011352,08964
9011353,08962
9011355,08819
9011356,08961
9011357,08960
9011358,08823
9011359,22873
9011360,08959
9011361,08958
9011362,08828
9011363,08957
9011364,08956
9011365,08830
9011366,08834
9011367,08835
9011368,08953
9011369,08952
9011370,08836
9011371,08951
9011372,08950
9011373,08838
9011374,08949
9011375,08854
9011376,08868
9011378,08946
9011379,08872
9011380,08873
9011381,08945
9011382,08874
9011384,08943
9011386,08876
9011387,22872
9011389,08883
9011390,08884
9011392,08886
9011393,08942
9011394,08888
9011395,08941
9011396,08889
9011399,08892
9011400,08938
9011401,08893
9011402,08894
9011403,08936
9011404,08935
9011405,08897
9011406,08934
9011407,08931
9011409,08928
9011410,08900
9011411,08927
9011412,08901
9011413,08924
9011414,08923
9011416,08922
9011417,08904
9011418,08921
9011419,08920
9011421,08917
9011422,08908
9011423,08916
9011424,08915
9011425,08914
9011426,08913
9011427,08909
9011428,08912
9011429,08910
9011430,08947
9011431,08925
9011443,22870
9011461,17701
9011466,01540
9011470,01685
9011471,22869
9011472,01501
9011474,01720
9011475,01791
9011477,01821
9011478,01549
9011480,01577
9011483,01554
9011484,01587
9011485,01514
9011486,01805
9011489,01794
9011490,01702
9011496,01504
9011497,01598
9011498,01697
9011499,22868
9011500,01841
9011501,01852
9011502,01515
9011503,01860
9011504,01881
9011505,01595
9011506,08462
9011507,01563
9011508,01582
9011511,01844
9011512,02503
9011513,02505
9011523,03529
9011524,03524
9011525,03501
9011526,03503
9011527,22867
9011531,03568
9011545,03508
9011552,03543
9011553,03550
9011555,22864
9011556,14675
9011561,03526
9011562,03530
9011563,03533
9011564,03537
9011565,03505
9011566,03512
9011568,03579
9011569,03585
9011572,03504
9011573,03578
9011575,03518
9011578,04658
9011579,04588
9011580,04593
9011582,04671
9011583,22863
9011584,04510
9011585,04524
9011587,04748
9011588,04515
9011590,04567
9011591,04589
9011592,04591
9011593,04596
9011594,04542
9011595,04701
9011596,04742
9011599,04602
9011603,04536
9011604,04550
9011605,04754
9011607,04760
9011608,04761
9011609,04762
9011610,04763
9011611,22862
9011612,04766
9011614,04502
9011615,04507
9011616,04572
9011617,04517
9011618,04535
9011619,04697
9011620,04749
9011622,04501
9011623,04505
9011625,04583
9011627,04500
9011631,05726
9011637,05501
9011639,08463
9011648,05508
9011650,05599
9011656,05582
9011659,05710
9011660,05579
9011661,05550
9011663,05555
9011665,05585
9011667,22859
9011669,05576
9011670,05588
9011671,05732
9011672,05519
9011673,05584
9011675,05551
9011678,05668
9011679,05562
9011680,05596
9011686,05572
9011695,08460
9011700,06557
9011705,06578
9011706,06579
9011707,06580
9011708,06581
9011709,06582
9011710,06533
9011714,06576
9011715,06526
9011716,06530
9011717,06577
9011719,06511
9011720,06583
9011721,06500
9011722,06585
9011723,22858
9011724,06586
9011725,06587
9011726,06588
9011737,06510
9011738,06506
9011742,06546
9011744,06595
9011751,22856
9011752,06539
9011753,06505
9011760,07524
9011763,07500
9011764,07502
9011765,07529
9011766,07507
9011767,07526
9011768,07528
9011779,08458
9011780,08550
9011781,08985
9011782,08986
9011783,08991
9011784,08992
9011785,08535
9011786,08829
9011787,08459
9011788,08490
9011790,08926
9011793,08505
9011795,08919
9011796,08898
9011798,08990
9011807,22855
9011808,08911
9011813,08448
9011814,08471
9011815,08488
9011816,08580
9011817,08593
9011818,08456
9011823,08455
9011824,08487
9011825,08502
9011826,08948
9011827,08954
9011829,08454
9011834,08939
9011835,08457
9011836,08560
9011837,08545
9011838,08546
9011840,08453
9011842,08599
9011843,08881
9011848,08937
9011850,08497
9011851,08536
9011852,08551
9011856,08498
9011858,08930
9011860,08568
9011861,08781
9011862,11869
9011863,22854
9011865,09517
9011866,09806
9011867,09501
9011869,09817
9011871,09847
9011873,09512
9011874,09577
9011877,09994
9011878,09516
9011882,09579
9011883,09598
9011885,09894
9011886,08544
9011887,09561
9011888,09775
9011889,09541
9011893,09567
9011894,09595
9011896,09812
9011900,09897
9011901,09774
9011902,09876
9011903,09878
9011906,09779
9011907,09865
9011909,09898
9011912,09568
9011913,09860
9011916,09882
9011918,09899
9011919,08452
9011921,09551
9011922,09557
9011923,09564
9011924,09573
9011925,09582
9011926,09783
9011927,09789
9011928,09811
9011929,09553
9011930,09560
9011933,09599
9011934,09500
9011935,09515
9011936,09531
9011944,09877
9011947,22850
9011950,09803
9011952,09821
9011953,09591
9011954,09597
9011955,09822
9011956,09829
9011959,10517
9011960,10533
9011961,10537
9011964,10734
9011965,10754
9011967,10536
9011970,10726
9011971,10503
9011972,10535
9011975,08451
9011976,10588
9011984,10563
9011986,10804
9011987,10575
9011995,10550
9011996,10556
9011998,10584
9012000,10736
9012002,10569
9012003,08450
9012010,10529
9012021,10586
9012022,10593
9012023,10604
9012024,10722
9012025,10744
9012026,10778
9012027,10797
9012031,22849
9012034,10826
9012035,10828
9012038,11599
9012048,11901
9012050,11897
9012059,22848
9012064,11583
9012069,11723
9012073,11522
9012077,11551
9012079,11879
9012087,22847
9012088,11562
9012090,11595
9012093,11571
9012094,11519
9012105,11590
9012108,11596
9012109,11553
9012110,11818
9012111,11868
9012113,11902
9012115,22845
9012116,11530
9012118,12536
9012119,12541
9012120,12555
9012122,12806
9012126,12581
9012127,12502
9012129,12524
9012130,12571
9012136,12507
9012137,12513
9012140,12542
9012141,12562
9012142,12612
9012143,22844
9012144,13699
9012146,13654
9012147,13695
9012148,13700
9012149,13764
9012158,13895
9012159,13534
9012160,13546
9012161,13521
9012163,13597
9012164,13795
9012166,13869
9012167,13887
9012169,13942
9012170,13556
9012171,22843
9012172,13595
9012173,13876
9012174,13507
9012175,13522
9012176,13803
9012178,13698
9012179,13725
9012180,13865
9012182,13922
9012183,13928
9012186,13821
9012188,13519
9012189,13532
9012193,13919
9012194,13557
9012199,22838
9012200,13828
9012201,13848
9012206,13589
9012207,13600
9012208,13660
9012210,13563
9012212,13594
9012213,13911
9012214,13912
9012217,13505
9012218,13860
9012219,13516
9012220,13668
9012221,13755
9012223,13853
9012224,13936
9012225,13924
9012226,13927
9012227,22836
9012228,13915
9012229,13593
9012230,13575
9012232,13907
9012233,13502
9012234,13511
9012235,13513
9012236,13866
9012237,13859
9012239,13520
9012245,13823
9012246,13830
9012249,14599
9012251,14622
9012254,14502
9012256,14869
9012258,14760
9012262,14753
9012264,14608
9012266,14902
9012268,14548
9012270,14866
9012271,14849
9012272,13724
9012274,14898
9012275,14989
9012276,14559
9012277,14582
9012278,14882
9012279,14888
9012280,14748
9012282,14988
9012283,22832
9012284,14670
9012285,14761
9012286,14845
9012287,14853
9012288,14872
9012289,14880
9012291,14940
9012292,14984
9012293,14511
9012295,14558
9012296,14591
9012300,14863
9012301,14979
9012303,14754
9012307,14534
9012308,14549
9012309,14562
9012310,14572
9012311,22807
9012312,14590
9012313,14659
9012314,14919
9012315,14926
9012316,14977
9012317,14492
9012318,14961
9012319,14555
9012320,14956
9012321,14963
9012322,14575
9012323,14716
9012324,14537
9012327,14981
9012330,14935
9012331,14972
9012332,14985
9012334,14509
9012335,14521
9012339,22776
9012341,14955
9012350,15503
9012352,15501
9012353,15594
9012361,15542
9012363,15571
9012367,22759
9012373,16514
9012375,16721
9012384,16966
9012385,16977
9012386,16978
9012387,16979
9012388,16533
9012395,22742
9012402,16560
9012403,16677
9012404,16858
9012407,16521
9012408,16526
9012409,16918
9012411,16499
9012423,22694
9012424,16968
9012425,16969
9012426,16885
9012427,16905
9012430,16939
9012431,16929
9012432,16943
9012435,16591
9012436,16948
9012437,16946
9012438,16975
9012439,16512
9012440,16517
9012443,16962
9012444,17517
9012445,17944
9012446,17508
9012447,17537
9012449,17949
9012450,17958
9012451,14997
9012454,17575
9012455,17940
9012456,17717
9012457,17734
9012461,17589
9012462,17617
9012463,17578
9012467,17532
9012468,17543
9012469,17554
9012470,17675
9012474,17713
9012475,17552
9012478,17484
9012479,14996
9012482,17971
9012483,17972
9012490,17473
9012492,17697
9012498,17986
9012499,17987
9012505,18503
9012507,22631
9012508,17576
9012509,18570
9012512,18783
9012514,18822
9012515,18851
9012516,18527
9012517,18553
9012521,18785
9012522,18787
9012523,18805
9012525,18814
9012527,18825
9012529,18868
9012535,14994
9012539,21890
9012546,18534
9012549,18791
9012551,18864
9012552,19557
9012556,19528
9012562,19742
9012563,14993
9012569,19596
9012570,19550
9012571,19794
9012573,19523
9012575,19773
9012576,19778
9012578,19867
9012580,19505
9012581,19513
9012584,19740
9012585,19868
9012586,19884
9012587,19885
9012594,19877
9012599,19583
9012602,19865
9012603,19872
9012604,19879
9012612,19870
9012614,19524
9012615,19558
9012616,19837
9012617,19521
9012619,14992
9012620,19800
9012624,20790
9012625,20875
9012626,20704
9012627,20740
9012629,20591
9012631,20681
9012634,21911
9012636,20810
9012641,20787
9012643,20896
9012644,20502
9012645,20516
9012646,20517
9012647,22596
9012648,20829
9012649,20532
9012653,20568
9012655,20812
9012656,20541
9012657,20528
9012658,20590
9012659,20593
9012663,20861
9012664,20873
9012666,20940
9012669,20923
9012670,20748
9012672,21517
9012673,21883
9012674,21889
9012675,14991
9012676,21893
9012679,21745
9012686,21823
9012687,21738
9012688,21765
9012689,21800
9012690,21819
9012691,21870
9012692,21818
9012693,21871
9012694,21856
9012695,21572
9012696,21863
9012697,21869
9012698,21916
9012701,21588
9012703,22595
9012706,21732
9012709,21574
9012713,21590
9012714,21867
9012715,21592
9012716,21593
9012717,21772
9012718,21860
9012719,22910
9012720,22446
9012721,22459
9012723,22842
9012731,14990
9012734,22419
9012738,22865
9012740,22890
9012741,22895
9012743,22899
9012745,22908
9012746,22912
9012747,22916
9012748,22923
9012750,22935
9012751,22983
9012757,22866
9012758,22875
9012759,22594
9012762,22852
9012763,22572
9012765,22533
9012766,22587
9012769,22990
9012771,22518
9012772,22520
9012773,22543
9012774,22861
9012776,22959
9012778,22365
9012782,22937
9012783,22436
9012784,22487
9012785,22586
9012786,22599
9012787,22593
9012788,22981
9012790,22570
9012792,22429
9012793,22442
9012795,22516
9012796,22530
9012798,22891
9012801,22427
9012804,22478
9012805,22515
9012810,22835
9012811,22936
9012813,22946
9012814,22949
9012815,22592
9012818,23918
9012823,22449
9012828,22448
9012829,22461
9012849,23532
9012850,23536
9012855,23855
9012868,23741
9012871,22585
9012874,23883
9012880,23697
9012882,23738
9012883,23756
9012885,23876
9012891,23856
9012893,23866
9012896,23924
9012897,22743
9012898,23573
9012899,22584
9012903,23731
9012904,23533
9012926,22841
9012927,22583
9012931,23557
9012943,23579
9012945,23586
9012946,23819
9012949,23597
9012950,23600
9012951,23728
9012953,23911
9012955,22582
9012961,23537
9012962,23543
9012974,24502
9012983,22581
9012984,25513
9012994,25749
9012999,25546
9013,22220
9013006,25732
9013010,25526
9013019,25562
9013020,25568
9013021,25574
9013022,25595
9013023,25602
9013024,25594
9013026,25585
9013027,25597
9013030,25570
9013031,25561
9013032,25576
9013033,25579
9013034,25666
9013035,25538
9013036,25552
9013037,25554
9013038,25534
9013043,25536
9013044,25540
9013048,25530
9013049,25532
9013050,25558
9013053,25560
9013054,25510
9013058,25508
9013060,25584
9013061,25587
9013064,25512
9013065,25522
9013083,13500
9013088,04753
9013098,16920
9013103,15596
9013104,18582
9013105,14749
9013109,14496
9013110,14589
9013121,16495
9013122,16497
9013123,16496
9013124,16490
9013125,16491
9013126,16492
9013127,16494
9013129,17471
9013130,17468
9013131,17470
9013132,17469
9013133,18499
9013136,09908
9013137,09909
9013141,09913
9013152,09920
9013159,01888
9013161,01889
9013168,13031
9013194,17961
9013195,17975
9013196,17903
9013197,17848
9013198,03742
9013209,04770
9013210,04771
9013211,04772
9013212,04773
9013213,04774
9013214,04775
9013215,04776
9013219,13947
9013221,22424
9013223,12814
9013224,12813
9013225,12818
9013226,12817
9013227,12811
9013229,12812
9013230,12816
9013231,12819
9013233,14918
9013235,12991
9013236,15419
9013237,15423
9013238,15421
9013242,09314
9013244,20997
9013245,20998
9013246,20999
9013247,22553
9013250,25990
9013254,05993
9013255,05992
9013258,03744
9013259,03743
9013260,16940
9013261,15995
9013262,21919
9013264,15992
9013274,21366
9013275,21365
9013277,16489
9013278,16487
9013279,16486
9013280,16485
9013281,16484
9013282,16488
9013283,16483
9013284,16482
9013285,16481
9013286,16480
9013287,16479
9013288,16478
9013289,16477
9013290,16476
9013291,16475
9013293,16474
9013294,16473
9013295,16463
9013296,16464
9013297,16465
9013298,16466
9013299,16467
9013300,16468
9013301,16469
9013302,16470
9013303,16471
9013304,16472
9013315,20992
9013318,20995
9013322,20990
9013324,23993
9013325,23995
9013327,22096
9013328,22099
9013329,22098
9013330,22097
9013331,17464
9013332,17465
9013355,01294
9013356,17404
9013357,17405
9013358,17406
9013359,17407
9013360,17408
9013361,17409
9013363,16462
9013379,14490
9013453,16453
9013460,22604
9013461,22667
9013466,20986
9013468,20988
9013469,20989
9013475,23434
9013477,25760
9013481,03594
9013482,04780
9013484,20985
9013485,20984
9013486,20983
9013488,20981
9013489,20980
9013490,20979
9013491,09903
9013492,04741
9013498,23949
9013499,23948
9013500,23947
9013501,23946
9013503,23944
9013504,23941
9013505,23942
9013506,23943
9013516,11936
9013517,11935
9013518,11934
9013519,11937
9013520,11933
9013532,22025
9013586,18992
9013625,11931
9013631,03709
9013632,03595
9013645,20972
9013660,20970
9013661,20969
9013662,20968
9013663,20967
9013664,20966
9013665,20935
9013666,20885
9013667,20971
9013668,20973
9013669,20974
9013670,20975
9013671,20976
9013672,20977
9013673,20978
9013674,20498
9013675,20499
9013677,17461
9013678,17458
9013684,17459
9013690,17460
9013694,17462
9013695,17463
9013708,13952
9013710,17457
9013712,20699
9013714,13331
9013748,23439
9013753,23437
9013754,17932
9013758,19893
9013763,10335
9013772,23958
9013777,19988
9013779,19987
9013781,19986
9013782,19985
9013785,19984
9013787,19990
9013818,20496
9013827,21368
9013828,03737
9013831,18964
9013832,18963
9013833,18962
9013834,18961
9013835,18960
9013836,18959
9013837,18970
9013838,18969
9013839,18968
9013840,18967
9013842,18989
9013843,18988
9013844,18987
9013845,18985
9013846,18984
9013847,18982
9013851,18981
9013852,18980
9013853,18979
9013854,18978
9013859,18974
9013860,18973
9013861,18972
9013862,18857
9013864,18975
9013865,18983
9013869,08815
9013870,08787
9013871,08715
9013873,14618
9013874,14617
9013881,23950
9013882,12820
9013883,12821
9013890,21369
9013894,20495
9013895,18976
9013899,22654
9013909,23863
9013910,17801
9013911,17704
9013913,13335
9013926,18977
9013927,13802
9013930,20494
9013931,17315
9013934,19561
9013935,15157
9013949,24494
9013950,24493
9013951,24495
9013952,24492
9013953,24497
9013954,24496
9013969,23960
9013998,17923
9014044,20501
9014045,20515
9014049,22605
9014050,12832
9014051,12831
9014052,12830
9014053,12829
9014054,12828
9014055,12827
9014062,04800
9014065,11939
9014066,11938
9014067,21370
9014071,22347
9014074,04801
9014077,17399
9014080,04826
9014081,04825
9014082,04824
9014083,04823
9014084,04822
9014085,04821
9014086,04820
9014087,04819
9014088,04818
9014089,04817
9014090,04816
9014091,04815
9014092,04814
9014094,04812
9014095,04811
9014097,04809
9014098,04808
9014099,04807
9014101,04302
9014102,04301
9014104,05510
9014105,04802
9014106,05506
9014107,05505
9014108,05500
9014109,17695
9014113,12852
9014114,12851
9014115,12850
9014116,12849
9014117,12848
9014118,12847
9014119,12846
9014120,12845
9014121,12844
9014122,12843
9014123,12842
9014124,12841
9014125,12840
9014126,12839
9014127,12838
9014128,12837
9014129,12836
9014130,12835
9014131,12834
9014132,12833
9014136,04803
9014139,03754
9014140,03753
9014159,19529
9014167,04804
9014192,22785
9014193,22657
9014194,22656
9014195,22655
9014197,09949
9014198,04805
9014199,09948
9014200,09947
9014201,09946
9014202,09945
9014203,09944
9014204,09943
9014205,09942
9014206,09941
9014207,09940
9014208,09939
9014209,09938
9014210,09937
9014211,09936
9014212,09934
9014228,23961
9014230,23962
9014242,23964
9014243,23970
9014244,23969
9014245,23968
9014246,23965
9014247,23963
9014249,17196
9014250,17197
9014252,16212
9014255,22512
9014256,22521
9014257,22504
9014258,22506
9014259,22519
9014260,20526
9014261,22526
9014268,23454
9014282,23972
9014283,23971
9014291,17650
9014293,04828
9014294,04827
9014298,14619
9014299,14894
9014300,14620
9014306,12853
9014308,09950
9014312,25372
9014313,25371
9014319,19219
9014321,02524
9014322,17651
9014323,02523
9014324,02522
9014325,02521
9014326,02520
9014327,02519
9014332,12481
9014344,14929
9014347,04830
9014348,04829
9014349,04834
9014350,04833
9014351,04832
9014352,04831
9014361,14982
9014362,04835
9014364,08827
9014365,08839
9014366,08837
9014367,08833
9014368,08831
9014369,08826
9014370,08824
9014371,04839
9014372,04840
9014375,04842
9014376,04837
9014378,08825
9014379,08822
9014380,08821
9014383,04843
9014385,04844
9014397,04836
9014405,03520
9014406,03511
9014407,04845
9014411,17243
9014417,08848
9014418,08840
9014419,08842
9014420,08845
9014421,08843
9014422,08844
9014423,08847
9014424,08846
9014427,23967
9014457,12469
9014458,12470
9014464,23538
9014465,23530
9014486,13545
9014520,02199
9014521,02223
9014522,19814
9014523,19813
9014524,14628
9014525,14627
9014526,14626
9014527,14625
9014528,14624
9014529,14623
9014530,14607
9014531,14606
9014532,14605
9014533,14604
9014534,14603
9014535,14602
9014536,14601
9014545,21374
9014551,17604
9014552,17603
9014553,17602
9014554,17601
9014557,17504
9014558,17246
9014561,13339
9014562,05755
9014563,13820
9014663,19894
9014694,19895
9014725,19896
9014818,19899
9014849,19911
9015382,12315
9024,22148
9027,22149
9029003,12341
9029011,13200
9030014,13156
9030015,12338
9030016,12339
9030017,12337
9030018,12336
9030051,14260
9030052,14259
9030056,12322
9030057,12335
9030062,14272
9030064,14105
9030065,14118
9030066,14237
9030067,13212
9030087,13260
9030090,13242
9030091,13241
9030432,15254
9030434,17190
9030437,17213
9030438,17211
9030448,16224
9030450,17202
9030451,17201
9030455,17186
9030456,17189
9030458,19305
9030460,15167
9030481,17177
9030499,17314
9030516,17306
9030522,17305
9030613,16268
9030662,15190
9030665,15364
9030666,15363
9030672,15241
9030676,15249
9030679,15237
9030690,15114
9030691,17365
9030692,17369
9030700,17368
9030866,19273
9030868,19329
9030869,19330
9030877,20206
9030887,19332
9030889,19333
9030890,19334
9030893,19236
9030894,19184
9030896,19337
9031048,19346
9031049,19310
9031051,19347
9031059,19242
9031060,19243
9031061,19418
9031062,19350
9031063,19709
9031064,19352
9031068,19354
9031143,18203
9031147,18204
9031148,18213
9031155,18688
9031178,18205
9031179,18212
9031252,22140
9031255,22157
9031334,23414
9031351,24388
9031395,23698
9031397,23365
9031398,23470
9031403,23374
9031406,23379
9031548,11111
9031550,11109
9031552,11107
9031556,09243
9031557,09242
9031612,07397
9031751,11308
9031755,11302
9031756,11303
9031757,11293
9031758,11294
9031759,11298
9031760,11299
9031765,10129
9031766,10130
9031789,09155
9031791,10144
9031792,10140
9031793,10139
9031797,10135
9031808,10215
9031809,10214
9031830,09150
9031904,10241
9032090,05128
9032097,05214
9032098,05218
9032099,05204
9032117,08310
9032122,08313
9032123,08303
9032135,14153
9032137,14151
9032139,03244
9032142,03239
9032143,03242
9032144,03247
9032147,03234
9032153,04170
9032232,02261
9032253,03183
9032289,04290
9032408,06159
9032416,06357
9032510,13270
9032511,13282
9032596,03187
9032600,03193
9032602,04120
9032605,06253
9032622,10124
9032623,10126
9032629,12318
9032630,12311
9032631,13007
9032636,14275
9032640,16128
9032641,16129
9032645,17290
9032659,20197
9032692,23449
9032723,24212
9032728,14238
9032729,14239
9032745,17193
9032746,17192
9032769,05152
9032770,05151
9032777,19328
9032780,23720
9032783,23375
9032784,23378
9032794,13731
9032803,23481
9032823,18148
9032829,03305
9032830,03304
9032838,11341
9032869,10735
9032889,12393
9032890,12394
9032928,18740
9032930,21236
9032947,17194
9032965,10280
9032966,10281
9032971,05135
9032975,08324
9032999,19357
9033019,23477
9033020,23508
9033021,23492
9033022,23476
9033024,23475
9033025,23493
9033057,19361
9033073,06349
9033082,17831
9033085,17834
9033098,07395
9033124,15266
9033125,15181
9033158,19364
9033159,19365
9033161,19367
9033186,19386
9033206,06358
9033207,06359
9033270,11390
9033310,11312
9033319,15224
9033321,15282
9033324,15326
9033326,16187
9033340,21237
9033343,21240
9033344,21239
9033345,21242
9033346,21241
9033348,21244
9033349,21243
9033353,21270
9033354,21274
9033355,21277
9033356,21289
9033371,15367
9033372,16256
9033385,16393
9033400,23377
9033419,10226
9033421,10740
9033423,10284
9033425,10160
9033428,11309
9033431,12406
9033441,16136
9033450,22303
9033470,03209
9033479,08232
9033481,10285
9033490,11200
9033492,11192
9033505,13256
9033526,10330
9033549,22301
9033550,22302
9033554,23367
9033555,23338
9033577,14233
9033591,23264
9033634,23749
9033642,15357
9033643,15208
9033668,09739
9033676,14273
9033681,23123
9033693,13749
9033702,13112
9033707,21282
9033709,21280
9033711,21276
9033712,21275
9033723,11247
9033724,19393
9033744,21285
9033752,11243
9033753,21283
9033761,18108
9033781,10227
9033785,22120
9033817,01167
9033822,12368
9033823,12419
9033830,05687
9033897,11343
9033942,19312
9033967,04282
9033976,15216
9033988,35331
9033992,19403
9033993,19231
9033997,17855
9034007,17293
9034008,07314
9034021,18226
9034043,21298
9034054,02246
9034060,10276
9034061,10277
9034062,14274
9034082,23242
9034084,12320
9034089,12409
9034137,11801
9034139,11803
9034178,08322
9034196,17144
9034200,20165
9034206,05117
9034213,05260
9034217,01212
